Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O,USD,EUR,GBP,INR,AED,CNY
2020-12-31,18.0,18.18,17.6,17.89,17.96,38735.0,162.0,695664.0,29324.0,75.7,0.58,-0.11,1887.6,1542.72,1380.88,137922.23,6933.44,12344.53
2021-01-01,18.0,18.45,17.55,17.85,18.12,64771.0,189.0,1173938.0,57823.0,89.27,0.9,-0.15,1887.6,1542.72,1380.88,137922.23,6933.44,12344.53
2021-01-04,18.0,21.4,18.0,20.6,19.99,320024.0,893.0,6396660.0,240513.0,75.15,3.4,2.6,1943.2,1583.44,1430.98,141890.04,7137.67,12558.51
2021-01-05,20.45,24.7,20.1,23.85,23.54,606727.0,1766.0,14281495.0,439812.0,72.49,4.6,3.4,1940.35,1580.54,1427.25,141989.98,7127.2,12541.26
2021-01-06,24.35,25.45,22.0,22.25,23.58,271627.0,981.0,6405370.0,199049.0,73.28,3.45,-2.1,1931.95,1573.12,1425.69,141247.28,7096.34,12483.29
2021-01-07,22.05,24.0,22.05,22.45,22.82,183559.0,681.0,4189616.0,138621.0,75.52,1.95,0.4,1920.1,1566.21,1417.78,140771.0,7052.82,12399.05
2021-01-08,22.3,24.0,22.15,23.15,22.96,140104.0,555.0,3216530.0,89608.0,63.96,1.85,0.85,1862.9,1519.99,1370.49,136455.09,6842.71,12056.13
2021-01-11,24.25,24.25,22.05,23.05,23.09,197477.0,547.0,4558880.0,147478.0,74.68,2.2,-1.2,1847.25,1520.31,1369.5,135569.68,6785.23,11961.13
2021-01-12,23.0,23.0,20.75,21.1,21.38,172132.0,701.0,3680770.0,132563.0,77.01,2.25,-1.9,1841.25,1514.37,1351.62,134871.56,6763.19,11907.36
2021-01-13,21.5,21.7,19.1,19.3,19.86,234325.0,758.0,4653865.0,171793.0,73.31,2.6,-2.2,1858.85,1528.6,1362.99,135977.2,6827.84,12018.77
2021-01-14,19.0,19.0,17.4,17.45,17.78,447125.0,975.0,7951911.0,309367.0,69.19,1.6,-1.55,1841.75,1517.72,1346.41,134529.53,6765.02,11912.44
2021-01-15,17.4,17.4,16.6,16.6,16.65,294971.0,527.0,4912433.0,219601.0,74.45,0.8,-0.8,1839.0,1520.78,1354.1,134373.44,6754.92,11906.42
2021-01-18,15.8,16.2,15.8,15.9,15.88,299029.0,441.0,4747692.0,209503.0,70.06,0.4,0.1,1833.05,1518.05,1350.26,134330.47,6733.07,11902.54
2021-01-19,16.4,16.6,15.35,16.45,15.98,165723.0,453.0,2647963.0,116841.0,70.5,1.25,0.05,1834.7,1512.84,1347.46,134249.58,6739.13,11903.9
2021-01-20,16.6,17.25,16.5,17.15,17.12,178947.0,388.0,3064404.0,135613.0,75.78,0.75,0.55,1856.6,1533.75,1361.99,135594.45,6819.57,12008.67
2021-01-21,17.35,17.8,16.6,16.85,17.08,104443.0,275.0,1783778.0,85187.0,81.56,1.2,-0.5,1862.1,1532.53,1356.62,135924.0,6839.68,12037.17
2021-01-22,17.0,17.65,16.7,16.9,17.12,77705.0,270.0,1330290.0,56691.0,72.96,0.95,-0.1,1852.7,1522.04,1355.15,135196.15,6805.24,12001.23
2021-01-25,17.0,17.5,16.25,16.3,16.59,56842.0,267.0,942925.0,39875.0,70.15,1.25,-0.7,1856.85,1530.79,1358.24,135438.65,6820.49,12025.33
2021-01-27,16.4,16.5,15.65,16.0,16.13,47653.0,177.0,768706.0,41138.0,86.33,0.85,-0.4,1843.0,1524.27,1344.96,134396.17,6769.62,11918.68
2021-01-28,15.5,16.0,15.35,15.85,15.77,69975.0,260.0,1103243.0,50175.0,71.7,0.65,0.35,1853.7,1529.14,1351.09,135408.15,6808.92,12005.67
2021-01-29,16.25,16.3,15.6,15.95,15.9,45441.0,173.0,722357.0,35347.0,77.79,0.7,-0.3,1863.8,1534.12,1357.27,135982.85,6846.02,12041.64
2021-02-01,15.95,16.7,15.25,15.85,15.93,118823.0,417.0,1892809.0,74204.0,62.45,1.45,-0.1,1862.95,1541.86,1363.55,136060.55,6842.89,12042.11
2021-02-02,16.2,16.2,15.5,15.85,15.75,57119.0,260.0,899576.0,38623.0,67.62,0.7,-0.35,1833.1,1523.96,1345.05,133749.86,6733.25,11839.99
2021-02-03,15.95,16.4,15.8,16.15,16.03,89289.0,272.0,1431361.0,74930.0,83.92,0.6,0.2,1835.45,1527.95,1345.14,133914.43,6741.88,11849.66
2021-02-04,16.45,16.45,15.8,15.85,15.96,40078.0,201.0,639569.0,31364.0,78.26,0.65,-0.6,1785.9,1490.92,1307.68,130301.49,6559.88,11542.99
2021-02-05,15.85,16.1,15.75,15.8,15.85,57708.0,205.0,914941.0,48463.0,83.98,0.35,-0.05,1802.95,1499.27,1313.58,131486.89,6622.51,11680.41
2021-02-08,16.0,16.1,15.6,15.65,15.89,76655.0,212.0,1218098.0,63166.0,82.4,0.5,-0.35,1835.25,1523.35,1335.46,133909.02,6741.15,11851.31
2021-02-09,15.5,16.4,15.45,16.1,16.08,130778.0,379.0,2103302.0,78803.0,60.26,0.95,0.6,1839.6,1520.64,1333.43,134065.46,6757.13,11863.03
2021-02-10,16.45,16.9,15.6,16.9,16.6,219293.0,386.0,3640071.0,188465.0,85.94,1.3,0.45,1842.65,1519.02,1330.91,134223.23,6768.33,11862.98
2021-02-11,17.7,17.7,17.35,17.6,17.68,158652.0,396.0,2805552.0,134212.0,84.6,0.35,-0.1,1840.1,1516.73,1331.48,134065.09,6758.96,11846.56
2021-02-12,18.2,18.2,16.9,17.0,17.3,90440.0,298.0,1564795.0,62466.0,69.07,1.3,-1.2,1816.35,1498.82,1311.59,132139.45,6671.73,11693.66
2021-02-15,17.35,17.4,16.3,16.5,16.63,60134.0,192.0,1000116.0,54959.0,91.39,1.1,-0.85,1817.3,1497.94,1306.33,132085.91,6675.22,11699.78
2021-02-16,16.7,16.7,15.7,15.75,15.99,72869.0,286.0,1165108.0,64551.0,88.58,1.0,-0.95,1794.25,1480.53,1288.23,130445.38,6590.55,11551.38
2021-02-17,15.95,16.4,15.5,16.0,15.92,58536.0,232.0,931896.0,43463.0,74.25,0.9,0.05,1780.7,1479.91,1285.29,129552.6,6540.78,11464.15
2021-02-18,16.4,16.8,16.1,16.8,16.72,134283.0,185.0,2245768.0,120185.0,89.5,0.7,0.4,1773.15,1468.69,1271.26,128821.56,6513.05,11473.34
2021-02-19,17.4,17.4,16.0,16.8,16.51,102282.0,296.0,1689087.0,73384.0,71.75,1.4,-0.6,1786.2,1472.91,1274.63,129769.66,6560.98,11534.21
2021-02-22,17.0,17.1,16.15,16.2,16.62,63323.0,243.0,1052567.0,51560.0,81.42,0.95,-0.8,1807.45,1489.15,1286.35,131024.31,6639.03,11690.95
2021-02-23,16.4,16.4,15.85,16.1,16.15,49853.0,199.0,804975.0,36469.0,73.15,0.55,-0.3,1799.65,1480.04,1275.9,130400.38,6610.38,11626.82
2021-02-24,16.0,16.3,15.85,16.15,15.99,53371.0,220.0,853494.0,44960.0,84.24,0.45,0.15,1788.0,1474.94,1268.27,129355.1,6567.59,11538.32
2021-02-25,16.2,16.35,15.7,16.05,16.08,48359.0,225.0,777748.0,40287.0,83.31,0.65,-0.15,1779.65,1455.87,1259.26,128891.14,6536.65,11479.99
2021-02-26,15.9,16.85,15.9,16.7,16.63,122359.0,378.0,2035393.0,108683.0,88.82,0.95,0.8,1742.85,1435.86,1246.58,128073.34,6401.75,11258.81
2021-03-01,16.7,17.5,16.7,17.2,17.15,98806.0,391.0,1694827.0,80904.0,81.88,0.8,0.5,1734.15,1438.95,1244.19,127548.89,6369.79,11206.08
2021-03-02,17.4,17.8,16.7,16.9,17.32,82242.0,297.0,1424129.0,65135.0,79.2,1.1,-0.5,1723.85,1429.1,1235.78,126474.57,6331.96,11153.14
2021-03-03,16.75,17.1,16.1,16.55,16.49,114690.0,360.0,1890800.0,89395.0,77.94,1.0,-0.2,1711.4,1417.37,1224.62,124448.72,6286.23,11058.04
2021-03-04,16.65,17.25,16.1,16.7,16.68,71003.0,224.0,1184640.0,59488.0,83.78,1.15,0.05,1712.1,1421.89,1223.72,124709.37,6288.8,11074.38
2021-03-05,16.95,17.05,16.3,16.55,16.58,56528.0,199.0,937284.0,46259.0,81.83,0.75,-0.4,1696.25,1424.34,1227.39,123847.45,6230.58,10986.44
2021-03-08,16.85,16.85,15.8,15.9,16.04,162506.0,370.0,2606830.0,128712.0,79.2,1.05,-0.95,1687.05,1422.71,1221.35,123576.42,6196.79,11005.98
2021-03-09,16.1,16.3,15.7,15.85,15.93,76866.0,250.0,1224819.0,73082.0,95.08,0.6,-0.25,1716.9,1444.78,1235.85,125230.68,6306.43,11191.1
2021-03-10,16.2,16.2,15.5,15.8,15.78,106600.0,276.0,1682361.0,86070.0,80.74,0.7,-0.4,1716.2,1442.61,1234.32,125138.86,6303.86,11175.21
2021-03-12,16.0,16.55,15.4,16.55,16.19,349223.0,819.0,5652972.0,260632.0,74.63,1.15,0.55,1704.8,1428.04,1226.92,124103.05,6261.99,11089.21
2021-03-15,17.35,17.35,15.75,16.05,16.95,402206.0,695.0,6817460.0,330504.0,82.17,1.6,-1.3,1723.65,1446.44,1243.35,124919.37,6331.22,11208.9
2021-03-16,15.55,16.0,15.25,15.85,15.57,217166.0,418.0,3381259.0,131861.0,60.72,0.75,0.3,1735.0,1458.66,1248.83,125887.26,6372.92,11278.37
2021-03-17,15.8,16.0,15.5,15.55,15.69,55915.0,179.0,877102.0,45083.0,80.63,0.5,-0.25,1729.65,1452.94,1245.61,125475.29,6353.26,11247.22
2021-03-18,15.55,15.7,14.85,15.1,15.22,184537.0,305.0,2809533.0,172862.0,93.67,0.85,-0.45,1725.9,1447.3,1238.4,125183.83,6339.49,11221.8
2021-03-19,15.0,15.2,14.4,15.15,14.78,47174.0,233.0,697155.0,25890.0,54.88,0.8,0.15,1735.2,1456.99,1250.91,125841.04,6373.65,11285.74
2021-03-22,15.25,15.25,14.65,14.9,14.91,107661.0,274.0,1604704.0,94333.0,87.62,0.6,-0.35,1736.15,1455.04,1253.18,125649.51,6377.14,11302.68
2021-03-23,14.5,14.95,14.45,14.8,14.64,163832.0,270.0,2398536.0,138228.0,84.37,0.5,0.3,1726.2,1454.01,1251.6,125013.56,6340.59,11237.56
2021-03-24,14.8,15.2,14.5,15.0,14.96,103118.0,252.0,1543080.0,92271.0,89.48,0.7,0.2,1730.5,1462.74,1261.21,125575.9,6356.39,11288.4
2021-03-25,15.0,15.35,14.35,14.5,14.62,68269.0,220.0,997892.0,60932.0,89.25,1.0,-0.5,1737.3,1475.35,1266.07,126170.37,6381.1,11351.52
2021-03-26,14.7,14.7,14.15,14.4,14.33,153297.0,246.0,2196152.0,130801.0,85.33,0.55,-0.3,1731.8,1468.0,1255.7,125579.32,6361.16,11327.18
2021-03-30,15.1,15.1,14.5,15.1,15.07,328635.0,246.0,4953373.0,317794.0,96.7,0.6,0.0,1683.95,1435.9,1228.13,123574.56,6185.4,11059.68
2021-03-31,15.85,15.85,15.4,15.85,15.84,409966.0,195.0,6495140.0,365949.0,89.26,0.45,0.0,1691.05,1438.82,1225.67,123639.01,6211.48,11084.83
2021-04-01,16.6,16.6,16.6,16.6,16.6,102962.0,147.0,1709169.0,97941.0,95.12,0.0,0.0,1726.05,1467.67,1248.86,126197.99,6339.95,11345.15
2021-04-05,17.4,17.4,16.05,17.4,17.13,466479.0,675.0,7990087.0,379550.0,81.36,1.35,0.0,1726.05,1462.94,1242.34,126532.41,6340.04,11345.15
2021-04-06,18.25,18.25,17.5,18.25,18.1,323386.0,479.0,5853992.0,279681.0,86.49,0.75,0.0,1744.65,1473.65,1258.63,128096.56,6408.36,11427.63
2021-04-07,18.95,18.95,17.35,18.4,18.05,228317.0,578.0,4121615.0,144048.0,63.09,1.6,-0.55,1738.05,1460.48,1260.64,129528.18,6384.12,11377.28
2021-04-08,18.2,18.6,17.8,18.0,18.14,204654.0,301.0,3712714.0,183156.0,89.5,0.8,-0.2,1755.5,1475.52,1278.59,130893.42,6448.04,11496.77
2021-04-09,17.95,18.0,17.1,17.8,17.33,269147.0,397.0,4664407.0,213649.0,79.38,0.9,-0.15,1741.2,1464.49,1268.17,130141.64,6395.69,11420.36
2021-04-12,17.25,17.25,16.95,16.95,16.98,62067.0,159.0,1053965.0,50277.0,81.0,0.3,-0.3,1732.85,1455.26,1260.71,130072.06,6365.02,11353.11
2021-04-13,16.3,17.75,16.25,17.75,17.22,164785.0,202.0,2837539.0,137011.0,83.15,1.5,1.45,1747.95,1465.72,1273.09,131205.49,6420.48,11446.63
2021-04-15,17.7,18.55,17.35,18.05,17.99,101602.0,262.0,1827881.0,77003.0,75.79,1.2,0.35,1757.2,1468.0,1273.98,131658.21,6454.46,11479.08
2021-04-16,18.45,18.5,17.65,17.75,17.98,39898.0,163.0,717490.0,32875.0,82.4,0.85,-0.7,1774.45,1481.24,1283.97,131925.92,6517.82,11574.56
2021-04-19,17.8,18.6,17.05,18.5,18.32,372604.0,538.0,6827596.0,303446.0,81.44,1.55,0.7,1774.5,1476.35,1268.68,132870.12,6518.0,11554.66
2021-04-20,18.5,19.4,18.15,19.4,19.36,221392.0,293.0,4285548.0,199165.0,89.96,1.25,0.9,1777.85,1475.58,1274.44,133143.19,6530.31,11548.2
2021-04-22,20.2,20.35,19.75,20.35,20.3,102087.0,146.0,2072536.0,87826.0,86.03,0.6,0.15,1787.75,1487.0,1291.21,133981.85,6566.67,11600.35
2021-04-23,21.35,21.35,21.35,21.35,21.35,118309.0,140.0,2525897.0,116810.0,98.73,0.0,0.0,1781.8,1478.73,1287.52,133665.12,6544.82,11570.65
2021-04-26,22.4,22.4,22.4,22.4,22.4,60309.0,123.0,1350921.0,60308.0,100.0,0.0,0.0,1773.35,1467.7,1276.48,132522.45,6513.78,11505.14
2021-04-27,23.5,23.5,23.5,23.5,23.5,94974.0,113.0,2231889.0,94974.0,100.0,0.0,0.0,1784.15,1476.76,1282.18,133209.09,6553.45,11572.17
2021-04-28,24.65,24.65,22.35,23.35,23.95,983307.0,1441.0,23554129.0,647215.0,65.82,2.3,-1.3,1772.2,1465.9,1274.41,131789.65,6509.56,11492.19
2021-04-29,23.75,24.45,22.2,22.95,22.82,210140.0,503.0,4796268.0,172077.0,81.89,2.25,-0.8,1762.65,1455.29,1263.91,130506.6,6474.48,11397.65
2021-04-30,23.0,23.0,21.85,21.85,21.94,99709.0,231.0,2187484.0,71078.0,71.29,1.15,-1.15,1767.65,1468.39,1276.7,130934.25,6492.84,11439.35
2021-05-03,21.85,22.9,20.8,22.9,21.75,254223.0,462.0,5528139.0,192269.0,75.63,2.1,1.05,1767.65,1463.95,1269.18,130658.05,6492.84,11439.35
2021-05-04,23.4,24.0,22.05,23.0,23.58,308907.0,544.0,7284523.0,224844.0,72.79,1.95,-0.4,1797.75,1494.14,1294.79,132781.82,6603.41,11634.14
2021-05-05,23.0,24.15,23.0,23.45,23.66,188818.0,349.0,4467804.0,136888.0,72.5,1.15,0.45,1782.25,1484.59,1281.27,131735.01,6546.47,11533.83
2021-05-06,24.0,24.45,23.0,24.1,23.88,237451.0,426.0,5670359.0,189699.0,79.89,1.45,0.1,1813.15,1503.57,1305.36,133751.54,6659.97,11738.51
2021-05-07,24.6,24.8,23.3,24.15,24.15,120915.0,355.0,2919529.0,87106.0,72.04,1.5,-0.45,1836.55,1512.56,1313.79,135002.5,6745.92,11861.91
2021-05-10,24.3,24.75,23.4,24.1,23.92,185500.0,331.0,4437783.0,154640.0,83.36,1.35,-0.2,1840.45,1513.53,1301.55,135001.61,6760.25,11812.01
2021-05-11,23.85,25.3,23.3,25.3,24.68,387343.0,462.0,9559898.0,309676.0,79.95,2.0,1.45,1829.1,1504.01,1293.15,134150.77,6718.56,11755.26
2021-05-12,26.2,26.55,26.1,26.55,26.5,193580.0,224.0,5130210.0,165866.0,85.68,0.45,0.35,1830.7,1515.98,1298.65,134414.57,6724.44,11793.37
2021-05-14,27.85,27.85,27.85,27.85,27.85,189480.0,189.0,5277018.0,189480.0,100.0,0.0,0.0,1838.1,1514.9,1304.73,134712.06,6751.62,11827.26
2021-05-17,29.2,29.2,27.0,29.2,29.07,832440.0,739.0,24202730.0,631482.0,75.86,2.2,0.0,1853.7,1526.31,1312.87,135730.23,6808.92,11940.79
2021-05-18,30.65,30.65,27.75,29.55,30.2,916390.0,1390.0,27673962.0,683112.0,74.54,2.9,-1.1,1866.75,1527.81,1313.64,136352.09,6856.85,11992.75
2021-05-19,28.7,30.1,28.1,28.2,28.85,336487.0,695.0,9706893.0,265794.0,78.99,2.0,-0.5,1888.45,1545.95,1335.02,138189.69,6936.56,12157.84
2021-05-20,28.2,28.95,27.25,28.25,28.21,159455.0,351.0,4498912.0,119376.0,74.86,1.7,0.05,1878.3,1537.64,1326.72,137324.86,6899.28,12088.55
2021-05-21,28.0,29.6,27.55,29.25,29.05,259390.0,513.0,7535155.0,211344.0,81.48,2.05,1.25,1875.9,1539.07,1324.69,136631.17,6890.46,12069.54
2021-05-24,29.65,29.95,28.0,28.1,28.91,178372.0,410.0,5156671.0,135048.0,75.71,1.95,-1.55,1880.15,1538.71,1327.93,137192.19,6906.07,12088.8
2021-05-25,28.0,28.8,27.55,27.8,28.07,125663.0,305.0,3527385.0,96690.0,76.94,1.25,-0.2,1887.0,1541.1,1335.17,137321.71,6931.23,12090.39
2021-05-26,27.5,28.25,27.5,27.7,27.91,174139.0,286.0,4861052.0,146235.0,83.98,0.75,0.2,1899.75,1554.94,1345.1,138249.56,6978.07,12146.24
2021-05-27,27.9,28.2,27.1,27.75,27.61,118146.0,307.0,3261893.0,95960.0,81.22,1.1,-0.15,1891.45,1550.18,1332.8,137305.08,6947.58,12059.51
2021-05-28,27.9,28.9,27.0,27.15,27.73,102753.0,288.0,2849114.0,76930.0,74.87,1.9,-0.75,1899.95,1559.7,1340.02,137637.12,6978.8,12094.51
2021-05-31,27.15,27.5,25.8,25.9,26.41,158579.0,435.0,4187297.0,116576.0,73.51,1.7,-1.25,1899.95,1553.96,1336.58,137979.12,6978.33,12084.82
2021-06-01,25.8,25.9,24.65,25.05,24.95,280290.0,427.0,6993826.0,223539.0,79.75,1.25,-0.75,1899.35,1551.12,1340.26,138465.0,6976.6,12111.21
2021-06-02,24.5,26.3,24.5,26.3,25.65,97496.0,255.0,2500400.0,91445.0,93.79,1.8,1.8,1902.75,1558.8,1343.32,139067.24,6988.99,12151.91
2021-06-03,27.6,27.6,27.6,27.6,27.6,40924.0,100.0,1129502.0,40924.0,100.0,0.0,0.0,1866.55,1537.9,1322.67,136092.5,6856.12,11933.23
2021-06-04,28.5,28.95,26.55,27.6,28.21,284700.0,540.0,8030602.0,213018.0,74.82,2.4,-0.9,1890.6,1554.32,1334.04,138025.62,6944.46,12117.05
2021-06-07,27.6,28.5,26.55,27.05,27.24,92264.0,330.0,2512974.0,60397.0,65.46,1.95,-0.55,1888.4,1549.52,1332.91,137489.68,6936.38,12078.68
2021-06-08,27.8,28.4,27.0,28.4,28.06,168020.0,315.0,4714531.0,143430.0,85.36,1.4,0.6,1893.15,1553.48,1337.92,138005.9,6953.82,12111.05
2021-06-09,28.5,29.8,28.0,29.1,29.48,368295.0,672.0,10858764.0,281501.0,76.43,1.8,0.6,1894.6,1554.8,1341.26,138258.44,6959.06,12109.15
2021-06-10,29.7,30.3,28.6,29.6,29.94,201384.0,373.0,6029536.0,164454.0,81.66,1.7,-0.1,1888.65,1551.63,1335.4,137984.76,6937.29,12069.7
2021-06-11,30.2,30.2,28.7,29.35,29.44,165844.0,308.0,4882505.0,151200.0,91.17,1.5,-0.85,1881.05,1553.24,1331.76,137450.68,6909.38,12020.66
2021-06-14,28.8,30.8,27.9,30.8,30.34,471163.0,531.0,14297353.0,362975.0,77.04,2.9,2.0,1865.6,1538.7,1321.29,136699.52,6852.63,11921.93
2021-06-15,31.25,32.3,31.2,32.3,32.24,375652.0,458.0,12112413.0,250829.0,66.77,1.1,1.05,1865.1,1538.04,1323.94,136737.48,6850.79,11941.4
2021-06-16,33.7,33.7,30.7,30.75,31.78,358822.0,713.0,11401585.0,311814.0,86.9,3.0,-2.95,1860.75,1535.4,1319.35,136437.17,6834.81,11903.96
2021-06-17,30.75,32.25,29.25,29.8,30.1,230805.0,519.0,6946834.0,182878.0,79.23,3.0,-0.95,1778.7,1489.45,1274.96,131757.2,6533.43,11434.82
2021-06-18,30.0,31.0,28.65,30.9,30.19,203453.0,479.0,6142636.0,151706.0,74.57,2.35,0.9,1773.1,1495.53,1284.3,130961.17,6512.86,11420.98
2021-06-21,31.95,32.4,30.5,32.4,32.18,187982.0,313.0,6050092.0,170244.0,90.56,1.9,0.45,1775.05,1490.26,1276.65,131544.52,6520.03,11485.28
2021-06-22,34.0,34.0,33.1,34.0,34.0,167394.0,271.0,5690693.0,152573.0,91.15,0.9,0.0,1775.05,1491.76,1275.45,132010.47,6520.03,11490.52
2021-06-23,35.7,35.7,34.0,35.15,35.4,834939.0,1148.0,29558612.0,688861.0,82.5,1.7,-0.55,1791.6,1499.5,1282.55,133080.06,6580.73,11610.29
2021-06-24,35.7,35.7,33.4,33.4,33.64,340426.0,533.0,11453197.0,255648.0,75.1,2.3,-2.3,1784.85,1496.54,1284.53,132373.41,6556.02,11554.14
2021-06-25,32.1,33.95,32.05,33.5,32.98,117845.0,389.0,3886705.0,81503.0,69.16,1.9,1.4,1786.65,1494.98,1284.07,132560.49,6562.63,11532.47
2021-06-28,32.5,33.5,31.85,31.95,32.32,88869.0,313.0,2872211.0,72121.0,81.15,1.65,-0.55,1780.3,1492.73,1281.94,132087.14,6539.22,11494.86
2021-06-29,32.35,32.65,30.55,31.1,31.43,99942.0,379.0,3141634.0,71340.0,71.38,2.1,-1.25,1755.45,1474.55,1268.98,130312.58,6448.03,11336.08
2021-06-30,31.25,32.65,30.8,32.6,32.23,177914.0,512.0,5733437.0,141064.0,79.29,1.85,1.35,1763.15,1486.76,1276.3,131054.93,6476.31,11392.5
2021-07-01,32.0,33.75,32.0,33.35,33.09,99318.0,365.0,3286892.0,73357.0,73.86,1.75,1.35,1781.5,1501.1,1292.82,132824.19,6543.72,11515.88
2021-07-02,33.9,35.0,32.75,35.0,34.58,309566.0,587.0,10703333.0,242168.0,78.23,2.25,1.1,1786.15,1508.19,1295.86,133523.64,6560.8,11578.45
2021-07-05,36.75,36.75,35.7,36.25,36.63,264982.0,550.0,9705728.0,181213.0,68.39,1.05,-0.5,1791.35,1510.22,1294.23,133111.91,6579.9,11573.82
2021-07-06,36.0,36.0,34.45,34.45,34.91,232239.0,598.0,8108013.0,190274.0,81.93,1.55,-1.55,1809.85,1529.88,1310.58,134926.59,6647.85,11696.34
2021-07-07,34.4,35.0,33.05,34.0,33.83,167620.0,363.0,5670487.0,123232.0,73.52,1.95,-0.4,1804.65,1529.43,1309.85,134656.21,6628.75,11665.17
2021-07-08,34.8,34.8,34.0,34.2,34.3,38057.0,158.0,1305253.0,32962.0,86.61,0.8,-0.6,1807.7,1524.91,1313.64,135064.56,6639.95,11715.79
2021-07-09,34.4,34.8,33.5,33.9,34.27,57205.0,198.0,1960233.0,51543.0,90.1,1.3,-0.5,1806.0,1522.19,1305.53,134795.33,6633.71,11711.82
2021-07-12,33.9,35.0,33.0,33.05,33.72,101312.0,358.0,3416673.0,78763.0,77.74,2.0,-0.85,1792.4,1510.28,1290.01,133670.46,6583.66,11601.67
2021-07-13,33.3,34.05,33.0,33.05,33.39,51367.0,230.0,1715345.0,42862.0,83.44,1.05,-0.25,1813.85,1533.98,1310.11,135120.5,6662.54,11726.27
2021-07-14,33.1,33.75,32.5,33.05,33.14,95358.0,235.0,3160281.0,86300.0,90.5,1.25,-0.05,1823.2,1542.6,1314.87,135987.93,6696.89,11800.48
2021-07-15,33.65,33.65,32.1,32.35,32.8,87822.0,277.0,2880613.0,57536.0,65.51,1.55,-1.3,1823.75,1543.13,1315.36,135953.72,6698.91,11783.7
2021-07-16,33.4,33.4,31.05,31.5,31.82,60999.0,223.0,1941292.0,59102.0,96.89,2.35,-1.9,1824.3,1544.84,1322.77,136033.49,6700.93,11798.84
2021-07-19,29.95,29.95,29.95,29.95,29.95,46327.0,155.0,1387493.0,46327.0,100.0,0.0,0.0,1814.9,1537.33,1327.65,135897.44,6666.4,11766.45
2021-07-20,28.5,28.5,28.5,28.5,28.5,67652.0,126.0,1928082.0,67652.0,100.0,0.0,0.0,1823.05,1549.88,1339.35,136026.88,6696.34,11812.82
2021-07-22,27.1,27.1,27.1,27.1,27.1,116470.0,126.0,3156337.0,116470.0,100.0,0.0,0.0,1799.45,1525.93,1308.02,133997.21,6609.65,11635.69
2021-07-23,25.75,26.9,25.75,25.75,25.9,663929.0,428.0,17195592.0,451084.0,67.94,1.15,0.0,1799.6,1530.08,1308.66,133901.49,6610.2,11654.75
2021-07-26,24.5,24.5,24.5,24.5,24.5,30809.0,149.0,754820.0,30809.0,100.0,0.0,0.0,1800.2,1524.56,1302.42,133968.63,6612.4,11670.7
2021-07-27,23.3,25.25,23.3,23.3,23.6,915457.0,878.0,21601683.0,737813.0,80.6,1.95,0.0,1800.35,1522.43,1296.85,134063.07,6612.96,11710.83
2021-07-28,22.65,23.9,22.15,22.15,22.36,113100.0,309.0,2528717.0,101791.0,90.0,1.75,-0.5,1796.6,1522.61,1295.41,133633.36,6599.18,11683.47
2021-07-29,21.05,21.05,21.05,21.05,21.05,60168.0,185.0,1266536.0,60168.0,100.0,0.0,0.0,1829.3,1539.23,1308.93,135889.55,6719.29,11822.31
2021-07-30,20.0,22.05,20.0,20.0,20.26,1268769.0,1039.0,25711175.0,915101.0,72.13,2.05,0.0,1825.75,1539.68,1313.16,135863.19,6706.25,11787.59
2021-08-02,20.0,20.5,19.4,19.9,19.99,342809.0,774.0,6853854.0,284292.0,82.93,1.1,-0.1,1811.45,1524.6,1303.39,134667.72,6653.73,11703.6
2021-08-03,20.2,20.6,18.95,20.15,19.72,324455.0,614.0,6397717.0,279721.0,86.21,1.65,-0.05,1812.65,1528.44,1304.58,134652.7,6658.13,11718.69
2021-08-04,20.6,21.15,20.15,21.05,20.97,485748.0,691.0,10184660.0,345568.0,71.14,1.0,0.45,1829.1,1544.07,1315.0,135703.22,6718.56,11820.29
2021-08-05,22.0,22.1,21.35,22.1,21.95,256711.0,411.0,5634639.0,212862.0,82.92,0.75,0.1,1800.75,1521.1,1292.44,133566.13,6614.06,11635.37
2021-08-06,23.0,23.2,21.25,21.8,22.66,484072.0,758.0,10966922.0,341094.0,70.46,1.95,-1.2,1762.9,1499.06,1271.43,130725.64,6475.4,11402.26
2021-08-09,22.3,22.3,20.75,20.75,21.02,112986.0,325.0,2374547.0,81612.0,72.23,1.55,-1.55,1738.85,1480.57,1255.67,129140.05,6387.06,11264.18
2021-08-10,20.9,20.9,19.75,19.75,20.01,93374.0,311.0,1868454.0,77190.0,82.67,1.15,-1.15,1723.35,1470.5,1244.52,128273.26,6330.12,11169.03
2021-08-11,19.95,20.4,19.25,20.05,20.03,143765.0,246.0,2879484.0,128482.0,89.37,1.15,0.1,1743.6,1485.31,1257.33,129800.13,6404.42,11310.91
2021-08-12,20.1,20.45,20.05,20.4,20.34,60023.0,184.0,1220629.0,48335.0,80.53,0.4,0.3,1747.4,1489.75,1263.07,129753.18,6418.46,11318.0
2021-08-13,20.4,20.45,19.9,20.4,20.22,70613.0,171.0,1427860.0,54347.0,76.96,0.55,0.0,1773.85,1504.16,1280.39,131706.15,6515.62,11499.69
2021-08-16,19.4,19.9,19.4,19.6,19.42,128333.0,207.0,2492164.0,118634.0,92.44,0.5,0.2,1786.35,1515.33,1288.81,132634.26,6561.53,11566.8
